codigo;titulo;metrica;cliente;porte;origem;regiao;modalidade;periodicidade;unidade;frente;parse_status
27269;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros com característica de crédito;TAXA_JUROS;PJ;MICRO;LIVRE;;Outros com característica de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27270;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros direitos creditórios descontados;TAXA_JUROS;PJ;MICRO;LIVRE;;Outros direitos creditórios descontados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27271;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros empréstimos;TAXA_JUROS;PJ;MICRO;LIVRE;;Outros empréstimos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27272;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros financiamentos;TAXA_JUROS;PJ;MICRO;LIVRE;;Outros financiamentos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27273;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros financiamentos à exportação;TAXA_JUROS;PJ;MICRO;LIVRE;;Outros financiamentos à exportação;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27274;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros financiamentos com interveniência;TAXA_JUROS;PJ;MICRO;LIVRE;;Outros financiamentos com interveniência;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27275;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Outros títulos descontados;TAXA_JUROS;PJ;MICRO;LIVRE;;Outros títulos descontados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27276;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Recebíveis adquiridos;TAXA_JUROS;PJ;MICRO;LIVRE;;Recebíveis adquiridos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27277;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Títulos e créditos a receber;TAXA_JUROS;PJ;MICRO;LIVRE;;Títulos e créditos a receber;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27278;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Vendor;TAXA_JUROS;PJ;MICRO;LIVRE;;Vendor;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27280;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Antecipação de fatura de cartão de crédito;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Antecipação de fatura de cartão de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27281;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Aquisição de bens - outros bens;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Aquisição de bens - outros bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27282;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Aquisição de bens - veículos automotores;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Aquisição de bens - veículos automotores;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27283;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Arrendamento financeiro;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Arrendamento financeiro;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27284;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Arrendamento financeiro de veículos automotores até 2 toneladas;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Arrendamento financeiro de veículos automotores até 2 toneladas;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27285;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Arrendamento operacional;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Arrendamento operacional;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27286;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Avais e fianças honrados;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Avais e fianças honrados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27287;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Capital de giro com prazo de vencimento até 365 dias;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Capital de giro com prazo de vencimento até 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27288;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Capital de giro com prazo de vencimento superior a 365 dias;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Capital de giro com prazo de vencimento superior a 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27289;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27291;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento rural - comercialização;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento rural - comercialização;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27293;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Crédito rotativo vinculado a cartão de crédito;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Crédito rotativo vinculado a cartão de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
27322;Saldo de crédito por região - MEI - Norte;SALDO;MEI;;;NORTE;;TRIMESTRAL;Milhões de reais;Saldo de crédito por região;OK
27323;Saldo de crédito por região - MEI - Nordeste;SALDO;MEI;;;NORDESTE;;TRIMESTRAL;Milhões de reais;Saldo de crédito por região;OK
27324;Saldo de crédito por região - MEI - Centro-Oeste;SALDO;MEI;;;CENTRO_OESTE;;TRIMESTRAL;Milhões de reais;Saldo de crédito por região;OK
27325;Saldo de crédito por região - MEI - Sudeste;SALDO;MEI;;;SUDESTE;;TRIMESTRAL;Milhões de reais;Saldo de crédito por região;OK
27326;Saldo de crédito por região - MEI - Sul;SALDO;MEI;;;SUL;;TRIMESTRAL;Milhões de reais;Saldo de crédito por região;OK
27344;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Financiamento habitacional - carteira hipotecária;SALDO;MEI;;;;MEI - Recursos direcionados - Financiamento habitacional - carteira hipotecária;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27347;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Financiamento rural - investimento;SALDO;MEI;;;;MEI - Recursos direcionados - Financiamento rural - investimento;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27348;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Microcrédito;SALDO;MEI;;;;MEI - Recursos direcionados - Microcrédito;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27350;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Outros empréstimos;SALDO;MEI;;;;MEI - Recursos direcionados - Outros empréstimos;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27351;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Outros financiamentos;SALDO;MEI;;;;MEI - Recursos direcionados - Outros financiamentos;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27352;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Outros títulos descontados;SALDO;MEI;;;;MEI - Recursos direcionados - Outros títulos descontados;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27353;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Recebíveis adquiridos;SALDO;MEI;;;;MEI - Recursos direcionados - Recebíveis adquiridos;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27355;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Adiantamentos a depositantes;SALDO;MEI;;;;MEI - Recursos livres - Adiantamentos a depositantes;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27356;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Antecipação de fatura de cartão de crédito;SALDO;MEI;;;;MEI - Recursos livres - Antecipação de fatura de cartão de crédito;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27357;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Aquisição de bens - outros bens;SALDO;MEI;;;;MEI - Recursos livres - Aquisição de bens - outros bens;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27358;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Aquisição de bens - veículos automotores;SALDO;MEI;;;;MEI - Recursos livres - Aquisição de bens - veículos automotores;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27359;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Arrendamento financeiro;SALDO;MEI;;;;MEI - Recursos livres - Arrendamento financeiro;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27360;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Arrendamento financeiro de veículos automotores até 2 toneladas;SALDO;MEI;;;;MEI - Recursos livres - Arrendamento financeiro de veículos automotores até 2 toneladas;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27361;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Arrendamento operacional;SALDO;MEI;;;;MEI - Recursos livres - Arrendamento operacional;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27362;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Avais e fianças honrados;SALDO;MEI;;;;MEI - Recursos livres - Avais e fianças honrados;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27363;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Capital de giro com prazo de vencimento até 365 dias;SALDO;MEI;;;;MEI - Recursos livres - Capital de giro com prazo de vencimento até 365 dias;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27365;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Capital de giro com prazo de vencimento superior a 365 dias;SALDO;MEI;;;;MEI - Recursos livres - Capital de giro com prazo de vencimento superior a 365 dias;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27368;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cartão de crédito - compra à vista e parcelado lojista;SALDO;MEI;;;;MEI - Recursos livres - Cartão de crédito - compra à vista e parcelado lojista;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27369;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;SALDO;MEI;;;;MEI - Recursos livres - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27371;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cheque especial;SALDO;MEI;;;;MEI - Recursos livres - Cheque especial;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27372;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cheque especial e conta garantida;SALDO;MEI;;;;MEI - Recursos livres - Cheque especial e conta garantida;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27373;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Compror;SALDO;MEI;;;;MEI - Recursos livres - Compror;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27374;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural - investimento;SALDO;MEI;;;;MEI - Recursos livres - Financiamento rural - investimento;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
27375;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Microcrédito;SALDO;MEI;;;;MEI - Recursos livres - Microcrédito;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
